MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
4,4,52.0,6240.0,0,0,3,3,3,4,2,3,2,2,0,0,6.0,6.0,1931.0,1950.0,1,1,13,14,2,0.0,2,2,0,2,1,1,2,425.0,1,0.0,459.0,884.0,1,2,1,3,959.0,408.0,0.0,1367.0,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,1.0,3,5,1978.0,1,1.0,560.0,2,2,2,0.0,0.0,0.0,0.0,120.0,0.0,0,0,2,0.0,11.0,2007.0,8,4
0,3,80.0,9920.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,5.0,1954.0,1954.0,1,1,6,6,3,110.0,2,2,1,2,2,1,3,354.0,2,290.0,412.0,1056.0,1,2,1,4,1063.0,0.0,0.0,1063.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,1,1954.0,2,1.0,280.0,2,2,2,0.0,0.0,164.0,0.0,0.0,0.0,0,3,2,0.0,2.0,2010.0,8,4
6,3,66.0,6858.0,0,0,3,2,3,0,2,18,2,2,0,5,6.0,4.0,1915.0,1950.0,1,1,13,14,2,0.0,2,2,2,3,2,1,1,0.0,1,0.0,806.0,806.0,1,2,0,2,841.0,806.0,0.0,1647.0,1.0,0.0,1.0,1.0,4.0,1.0,1,6.0,6,0.0,-1,5,1920.0,1,1.0,216.0,2,2,2,0.0,66.0,136.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2010.0,8,4
4,4,50.0,6000.0,0,0,3,3,3,4,2,3,2,2,0,0,4.0,6.0,1936.0,1950.0,1,1,8,8,2,0.0,2,2,0,2,2,1,4,672.0,1,0.0,0.0,672.0,1,2,1,4,757.0,567.0,0.0,1324.0,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,5,1936.0,1,1.0,240.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2009.0,8,4
0,3,60.0,9600.0,0,0,3,3,3,4,2,19,2,2,0,2,4.0,7.0,1950.0,1995.0,1,1,12,6,2,0.0,2,2,1,3,2,1,4,442.0,1,0.0,625.0,1067.0,1,2,1,4,1067.0,0.0,0.0,1067.0,0.0,0.0,2.0,0.0,2.0,1.0,3,4.0,3,0.0,-1,1,1996.0,1,2.0,436.0,2,2,2,290.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,2.0,2010.0,8,4
7,4,35.0,6300.0,0,2,3,3,3,4,2,17,2,2,0,4,6.0,6.0,1914.0,2001.0,1,1,13,15,2,0.0,2,2,1,2,2,1,1,0.0,1,0.0,742.0,742.0,1,4,1,4,742.0,742.0,0.0,1484.0,0.0,0.0,2.0,0.0,3.0,1.0,2,9.0,6,1.0,3,1,1979.0,0,0.0,0.0,-1,-1,2,0.0,291.0,134.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2008.0,8,4
0,3,75.0,10650.0,0,0,3,3,3,0,2,5,2,2,0,2,5.0,6.0,1976.0,1976.0,1,1,6,6,2,0.0,2,2,1,2,3,3,2,182.0,5,712.0,0.0,894.0,1,2,1,4,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,-1,1,1976.0,1,1.0,308.0,2,2,2,365.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,2.0,2010.0,8,4
0,3,69.5,9945.0,0,0,2,3,3,4,2,19,2,2,0,2,5.0,5.0,1961.0,1961.0,3,1,13,14,1,57.0,2,2,1,2,2,1,3,827.0,1,0.0,161.0,988.0,1,2,1,4,988.0,0.0,0.0,988.0,1.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,-1,5,1963.0,1,2.0,572.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,10.0,2007.0,8,4
0,3,120.0,9560.0,0,0,2,3,3,0,2,5,2,2,0,2,5.0,7.0,1972.0,1972.0,3,1,8,8,2,0.0,2,3,1,2,2,2,3,360.0,1,0.0,504.0,864.0,1,4,1,4,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,-1,1,1972.0,2,1.0,288.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2006.0,8,4
0,3,69.0,9920.0,0,0,2,3,3,4,2,5,2,2,0,2,5.0,6.0,1969.0,1969.0,1,1,6,10,2,0.0,2,2,1,3,2,4,5,523.0,1,0.0,448.0,971.0,1,2,1,4,971.0,0.0,0.0,971.0,0.0,0.0,1.0,1.0,3.0,1.0,2,5.0,6,1.0,0,1,1969.0,1,1.0,300.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2006.0,8,4
0,3,80.0,9600.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,6.0,1956.0,1956.0,3,1,8,8,2,0.0,2,2,1,2,2,1,3,504.0,1,0.0,546.0,1050.0,1,3,1,4,1050.0,0.0,0.0,1050.0,0.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,-1,1,1956.0,1,1.0,338.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2009.0,8,4
0,3,77.0,9320.0,0,0,2,3,3,4,2,12,2,2,0,2,4.0,5.0,1959.0,1959.0,1,1,9,10,2,0.0,2,2,1,2,2,1,5,569.0,1,0.0,381.0,950.0,1,1,1,4,1225.0,0.0,0.0,1225.0,1.0,0.0,1.0,1.0,3.0,1.0,2,6.0,6,0.0,-1,1,1979.0,0,0.0,0.0,-1,-1,2,352.0,0.0,0.0,0.0,0.0,0.0,0,0,2,400.0,1.0,2010.0,8,4
15,3,60.0,9873.0,0,0,3,3,3,4,2,3,6,2,1,2,4.0,5.0,1970.0,1970.0,1,1,6,6,1,160.0,2,2,1,2,2,3,5,789.0,1,0.0,171.0,960.0,2,2,0,4,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,5,1970.0,1,2.0,576.0,2,2,2,0.0,288.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2006.0,8,4
9,3,70.0,8400.0,0,0,3,3,3,4,2,19,2,2,0,6,6.0,5.0,1966.0,1966.0,1,1,12,13,2,0.0,2,2,1,2,2,4,2,187.0,3,627.0,0.0,814.0,1,3,1,4,913.0,0.0,0.0,913.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,5,1990.0,1,1.0,240.0,2,2,2,0.0,0.0,252.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2007.0,8,4
5,3,69.5,18450.0,0,0,2,3,3,4,2,12,2,2,0,5,6.0,5.0,1965.0,1979.0,0,5,9,10,0,113.0,2,3,1,3,2,1,2,187.0,3,723.0,111.0,1021.0,1,2,1,4,1465.0,915.0,0.0,2380.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,5,1.0,0,4,1965.0,1,2.0,596.0,2,2,2,0.0,265.0,0.0,0.0,0.0,0.0,0,0,2,0.0,8.0,2007.0,8,0
0,3,74.0,5868.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,7.0,1956.0,2000.0,1,1,8,8,2,0.0,2,2,1,2,2,1,4,248.0,3,240.0,448.0,936.0,1,4,1,4,936.0,0.0,0.0,936.0,1.0,0.0,1.0,0.0,2.0,1.0,2,4.0,6,0.0,-1,1,1956.0,3,1.0,308.0,2,2,2,0.0,0.0,80.0,0.0,160.0,0.0,0,0,2,0.0,5.0,2010.0,8,4
0,3,60.0,7200.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,8.0,1950.0,2002.0,1,1,12,13,2,0.0,2,2,1,2,2,1,5,398.0,4,149.0,317.0,864.0,1,3,1,4,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,-1,5,1980.0,2,2.0,720.0,2,2,2,194.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2007.0,8,4
0,3,109.0,8724.0,0,0,3,3,3,4,2,19,2,2,0,2,5.0,5.0,1968.0,1968.0,1,1,12,13,2,0.0,2,2,1,3,2,1,4,492.0,1,0.0,402.0,894.0,1,3,1,4,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,1.0,0,1,1968.0,3,2.0,450.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2007.0,8,4
7,4,60.0,9600.0,0,2,3,3,3,4,2,17,2,2,0,4,6.0,5.0,1917.0,1950.0,1,1,0,0,2,0.0,2,2,0,3,2,1,3,319.0,1,0.0,416.0,735.0,4,1,0,4,1134.0,924.0,0.0,2058.0,0.0,0.0,1.0,1.0,3.0,1.0,2,8.0,6,1.0,3,5,1950.0,1,2.0,396.0,1,1,1,0.0,0.0,259.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2008.0,8,4
0,3,69.0,7599.0,0,0,3,3,3,0,2,11,2,2,0,2,4.0,6.0,1982.0,2006.0,1,1,6,10,2,0.0,2,2,1,2,2,1,5,565.0,1,0.0,280.0,845.0,1,2,1,4,845.0,0.0,0.0,845.0,1.0,0.0,1.0,0.0,2.0,1.0,2,4.0,6,0.0,-1,5,1987.0,1,2.0,360.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2007.0,8,4
9,3,54.0,7244.0,0,0,3,3,3,4,2,11,2,2,0,6,5.0,7.0,1970.0,1970.0,1,1,12,13,2,0.0,2,3,1,3,2,3,5,619.0,1,0.0,149.0,768.0,1,4,1,4,768.0,0.0,0.0,768.0,1.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,-1,5,1987.0,1,2.0,624.0,2,2,2,104.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2007.0,8,4
0,3,73.0,7100.0,0,0,2,3,3,0,2,12,2,2,0,2,5.0,7.0,1957.0,1957.0,1,1,14,15,2,0.0,2,2,1,2,2,1,6,708.0,1,0.0,108.0,816.0,1,2,1,3,816.0,0.0,0.0,816.0,1.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,-1,5,1957.0,1,1.0,308.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2006.0,8,4
11,4,44.0,4224.0,0,0,3,3,3,4,2,10,2,2,4,2,5.0,7.0,1976.0,1976.0,1,1,5,5,2,0.0,2,2,2,3,2,1,6,840.0,1,0.0,200.0,1040.0,1,2,1,4,1060.0,0.0,0.0,1060.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,1.0,2,1,1976.0,1,2.0,572.0,2,2,2,100.0,110.0,0.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2007.0,8,4
4,4,51.0,6120.0,0,0,3,3,3,4,2,17,0,2,0,0,7.0,5.0,1931.0,1950.0,1,1,3,15,2,0.0,2,2,0,2,2,1,1,0.0,1,0.0,952.0,952.0,1,3,1,2,1022.0,752.0,0.0,1774.0,0.0,0.0,2.0,0.0,2.0,2.0,2,8.0,2,2.0,2,5,1931.0,1,2.0,468.0,1,2,2,90.0,0.0,205.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2008.0,8,0
0,3,70.0,9100.0,0,0,3,3,3,0,2,12,1,2,0,2,5.0,5.0,1958.0,1958.0,1,1,12,13,2,0.0,2,2,1,2,2,1,4,521.0,2,174.0,169.0,864.0,1,2,1,4,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,-1,5,1964.0,1,2.0,624.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2006.0,8,4
13,4,24.0,2522.0,0,0,3,3,3,4,2,7,2,2,3,5,6.0,5.0,2004.0,2006.0,1,1,12,13,3,50.0,3,2,2,3,2,1,1,0.0,1,0.0,970.0,970.0,1,4,1,4,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,0,0.0,-1,5,2004.0,1,2.0,380.0,2,2,2,0.0,40.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2006.0,8,4
13,4,24.0,2522.0,0,0,3,3,3,4,2,7,2,2,3,5,7.0,5.0,2004.0,2004.0,1,1,12,13,3,50.0,3,2,2,3,2,1,1,0.0,1,0.0,970.0,970.0,1,4,1,4,970.0,739.0,0.0,1709.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,0,0.0,-1,5,2004.0,1,2.0,380.0,2,2,2,0.0,40.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2006.0,8,4
0,3,65.0,7800.0,0,0,3,3,3,4,2,19,2,2,0,2,5.0,7.0,1967.0,2004.0,3,1,6,6,1,89.0,2,2,2,2,2,1,5,450.0,1,0.0,414.0,864.0,1,4,1,4,899.0,0.0,0.0,899.0,0.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,-1,1,1967.0,3,1.0,288.0,2,2,2,64.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,6.0,2009.0,8,4
1,3,55.0,10267.0,0,0,3,3,3,4,2,3,6,2,0,2,6.0,7.0,1918.0,2000.0,1,1,11,15,2,0.0,2,3,0,2,3,2,3,210.0,5,606.0,0.0,816.0,1,4,1,4,838.0,0.0,0.0,838.0,1.0,0.0,1.0,0.0,2.0,1.0,1,5.0,6,0.0,-1,5,1961.0,3,1.0,275.0,2,2,0,0.0,0.0,112.0,0.0,0.0,0.0,0,1,2,0.0,5.0,2008.0,8,4
6,2,55.0,8525.0,0,0,3,2,3,4,2,18,2,2,0,5,5.0,6.0,1911.0,1950.0,1,1,8,8,2,0.0,2,2,2,2,2,3,1,0.0,1,0.0,940.0,940.0,1,2,0,3,1024.0,940.0,0.0,1964.0,0.0,0.0,1.0,1.0,4.0,1.0,2,7.0,6,0.0,-1,1,1979.0,0,0.0,0.0,-1,-1,0,0.0,192.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2008.0,8,0
4,4,50.0,5500.0,0,0,3,3,3,0,2,17,2,2,0,0,5.0,7.0,1929.0,2001.0,1,1,13,14,2,0.0,2,2,0,2,2,1,2,234.0,5,692.0,0.0,926.0,1,2,1,4,926.0,0.0,390.0,1316.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,5,1974.0,1,2.0,484.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2010.0,8,4
0,3,57.0,9764.0,0,0,2,3,3,2,2,19,1,2,0,2,5.0,7.0,1967.0,2003.0,1,1,12,13,2,0.0,2,2,1,2,2,1,4,702.0,1,0.0,192.0,894.0,1,4,1,4,894.0,0.0,0.0,894.0,1.0,0.0,1.0,0.0,3.0,1.0,3,5.0,6,0.0,-1,1,1967.0,2,2.0,450.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2008.0,8,4
8,3,92.0,6930.0,0,0,2,3,3,4,2,4,2,2,0,7,5.0,4.0,1958.0,1958.0,3,1,13,7,1,120.0,2,2,1,2,2,3,4,300.0,3,294.0,468.0,1062.0,1,4,1,2,1352.0,0.0,0.0,1352.0,0.0,1.0,1.0,0.0,3.0,1.0,3,6.0,3,0.0,-1,3,1958.0,1,1.0,288.0,2,2,2,168.0,0.0,294.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2006.0,8,0
13,4,32.0,3363.0,0,0,3,3,3,4,2,7,2,2,4,5,7.0,5.0,2004.0,2004.0,1,1,12,13,3,117.0,3,2,2,3,2,1,1,0.0,1,0.0,976.0,976.0,1,4,1,4,976.0,732.0,0.0,1708.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,0,0.0,-1,5,2004.0,1,2.0,380.0,2,2,2,0.0,40.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2006.0,8,4
0,3,60.0,6600.0,0,0,3,3,3,4,2,11,2,2,0,2,5.0,9.0,1982.0,2008.0,1,1,12,13,2,0.0,3,3,1,2,2,1,5,641.0,1,0.0,175.0,816.0,1,4,1,4,816.0,0.0,0.0,816.0,0.0,1.0,1.0,0.0,3.0,1.0,3,5.0,6,1.0,4,1,1982.0,1,1.0,264.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,10.0,2008.0,8,4
5,3,69.5,13517.0,0,0,2,3,3,1,2,19,5,2,0,5,6.0,8.0,1976.0,2005.0,1,1,6,10,1,289.0,3,2,1,2,2,1,6,533.0,1,0.0,192.0,725.0,1,4,1,4,725.0,754.0,0.0,1479.0,0.0,0.0,2.0,1.0,3.0,1.0,3,6.0,6,0.0,-1,1,1976.0,2,2.0,475.0,2,2,2,0.0,44.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2010.0,8,4
4,3,70.0,11767.0,0,0,3,3,3,4,2,7,2,2,0,0,5.0,6.0,1946.0,1995.0,1,1,8,8,2,0.0,2,2,1,2,2,1,4,352.0,1,0.0,416.0,768.0,1,4,1,4,768.0,432.0,0.0,1200.0,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,5,1946.0,1,1.0,240.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2008.0,8,4
4,3,60.0,11409.0,0,0,3,3,3,4,2,7,2,2,0,0,5.0,4.0,1949.0,2008.0,1,1,13,14,2,0.0,2,2,1,2,2,1,2,292.0,1,0.0,476.0,768.0,1,3,1,4,1148.0,568.0,0.0,1716.0,0.0,0.0,1.0,1.0,3.0,1.0,2,8.0,3,1.0,3,1,1949.0,1,1.0,281.0,2,2,2,0.0,0.0,0.0,0.0,160.0,0.0,0,0,2,0.0,1.0,2009.0,8,4
0,3,69.5,8885.0,0,0,2,0,3,4,1,11,2,2,0,2,5.0,5.0,1983.0,1983.0,1,1,6,6,2,0.0,2,2,1,3,2,3,4,301.0,5,324.0,239.0,864.0,1,2,1,4,902.0,0.0,0.0,902.0,1.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,-1,1,1983.0,1,2.0,484.0,2,2,2,164.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,6.0,2006.0,8,4
0,3,80.0,10000.0,0,0,3,3,3,0,2,19,1,2,0,2,5.0,6.0,1961.0,1983.0,3,1,6,6,2,0.0,2,2,1,2,2,1,4,594.0,1,0.0,270.0,864.0,1,4,1,4,1144.0,0.0,0.0,1144.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,1.0,2,1,1961.0,2,1.0,264.0,2,2,2,165.0,0.0,0.0,0.0,0.0,0.0,0,2,2,400.0,3.0,2009.0,8,4
11,4,36.0,4435.0,0,0,3,3,3,4,2,5,2,2,4,2,6.0,5.0,2003.0,2003.0,1,1,12,13,1,170.0,3,2,2,3,2,3,6,659.0,1,0.0,189.0,848.0,1,4,1,4,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,3,3.0,6,0.0,-1,1,2003.0,3,2.0,420.0,2,2,2,140.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,11.0,2007.0,8,4
15,3,75.0,11625.0,0,0,3,3,3,4,2,19,2,2,1,2,5.0,4.0,1965.0,1965.0,3,1,9,6,2,0.0,2,2,2,2,2,2,4,841.0,1,0.0,198.0,1039.0,1,4,1,4,1039.0,0.0,0.0,1039.0,1.0,0.0,1.0,1.0,3.0,1.0,2,6.0,6,0.0,-1,1,1965.0,1,2.0,504.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,4.0,2010.0,8,4
3,4,51.0,6120.0,0,0,3,3,3,0,2,3,2,2,0,1,7.0,8.0,1929.0,2001.0,1,1,13,14,2,0.0,2,2,0,2,2,1,1,0.0,1,0.0,832.0,832.0,1,4,1,3,854.0,0.0,0.0,854.0,0.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,-1,5,1991.0,1,2.0,576.0,2,2,2,48.0,112.0,0.0,0.0,0.0,0.0,0,4,2,0.0,7.0,2007.0,8,4
6,4,60.0,9600.0,0,2,3,3,3,4,2,17,2,2,0,5,5.0,7.0,1910.0,2002.0,1,1,13,15,2,0.0,2,3,0,1,1,1,1,0.0,1,0.0,264.0,264.0,1,4,1,4,768.0,664.0,0.0,1432.0,0.0,0.0,2.0,0.0,2.0,1.0,2,7.0,6,0.0,-1,5,1910.0,1,2.0,360.0,2,3,2,270.0,0.0,112.0,0.0,0.0,0.0,0,4,2,0.0,5.0,2007.0,8,0
0,3,70.0,13300.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,7.0,1956.0,2000.0,3,1,13,14,2,0.0,2,2,1,3,2,1,3,377.0,1,0.0,551.0,928.0,1,2,1,4,928.0,0.0,0.0,928.0,0.0,0.0,1.0,0.0,2.0,1.0,2,4.0,6,0.0,-1,1,1956.0,1,1.0,252.0,2,2,2,261.0,0.0,156.0,0.0,0.0,0.0,0,0,2,0.0,6.0,2007.0,8,4
0,3,78.0,7800.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,6.0,1954.0,1954.0,1,1,6,6,1,200.0,2,2,2,2,2,1,2,540.0,1,0.0,728.0,1268.0,1,3,1,4,1268.0,0.0,0.0,1268.0,0.0,0.0,1.0,0.0,2.0,1.0,2,7.0,6,1.0,3,1,1954.0,3,1.0,244.0,2,2,2,0.0,98.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2010.0,8,4
0,3,50.0,8000.0,0,0,3,3,3,4,2,12,2,2,0,2,6.0,6.0,1948.0,2002.0,1,1,12,13,2,0.0,2,3,1,2,2,1,5,680.0,1,0.0,292.0,972.0,1,4,1,4,972.0,0.0,0.0,972.0,1.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,1.0,3,5,1948.0,1,1.0,240.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,5.0,2009.0,8,4
0,3,94.0,25286.0,0,0,3,1,3,4,1,11,2,2,0,2,4.0,5.0,1963.0,1963.0,1,1,6,10,2,0.0,2,2,2,2,2,4,5,633.0,1,0.0,431.0,1064.0,1,3,1,4,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,2,5.0,6,0.0,-1,1,1963.0,1,2.0,648.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,1.0,2007.0,8,4
8,3,55.0,10780.0,0,0,2,3,3,4,2,5,2,2,0,7,5.0,5.0,1976.0,1976.0,1,1,8,8,2,0.0,2,2,1,2,2,3,5,483.0,1,0.0,428.0,911.0,1,3,1,4,954.0,0.0,0.0,954.0,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,5,1976.0,1,2.0,576.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0.0,7.0,2006.0,8,4
0,3,70.0,7931.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,5.0,1959.0,1959.0,3,1,3,10,2,0.0,2,2,1,2,2,1,4,1148.0,1,0.0,0.0,1148.0,1,2,1,4,1148.0,0.0,0.0,1148.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,1,1959.0,1,1.0,672.0,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,0.0,7.0,2009.0,8,4
0,3,69.5,7758.0,0,0,2,3,3,0,2,19,2,2,0,2,5.0,7.0,1962.0,2001.0,1,1,6,10,2,0.0,2,3,1,2,2,1,5,588.0,1,0.0,411.0,999.0,1,3,1,4,999.0,0.0,0.0,999.0,1.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,-1,5,1963.0,1,1.0,264.0,2,2,2,0.0,132.0,0.0,0.0,0.0,0.0,0,0,2,0.0,3.0,2007.0,8,4
10,3,70.0,7728.0,0,0,3,3,3,4,2,12,2,2,2,7,5.0,6.0,1962.0,1962.0,3,1,13,14,1,120.0,2,2,1,2,2,3,5,803.0,1,0.0,303.0,1106.0,1,2,1,4,1190.0,0.0,0.0,1190.0,1.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,0.0,-1,1,1962.0,1,2.0,540.0,2,2,2,0.0,18.0,0.0,0.0,0.0,0.0,0,2,2,0.0,5.0,2006.0,8,4
0,3,80.0,8480.0,0,0,3,3,3,0,2,19,2,2,0,2,5.0,6.0,1963.0,1963.0,3,1,6,6,2,0.0,2,2,1,2,2,1,6,630.0,1,0.0,340.0,970.0,1,2,1,4,970.0,0.0,0.0,970.0,1.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,-1,5,1996.0,1,2.0,624.0,2,2,2,0.0,24.0,0.0,0.0,192.0,0.0,0,0,2,0.0,7.0,2007.0,8,4
2,3,60.0,12144.0,0,0,3,3,3,4,2,12,2,2,0,2,5.0,7.0,1949.0,1950.0,1,1,6,6,2,0.0,3,2,1,2,2,1,3,375.0,1,0.0,457.0,832.0,1,3,1,4,1036.0,0.0,232.0,1268.0,0.0,0.0,1.0,0.0,3.0,1.0,2,6.0,6,1.0,3,1,1949.0,1,1.0,288.0,2,2,2,0.0,28.0,0.0,0.0,0.0,0.0,0,0,1,0.0,9.0,2009.0,8,4
4,4,51.0,6120.0,0,0,3,3,3,4,2,3,2,2,0,0,4.0,7.0,1935.0,1995.0,1,1,0,0,2,0.0,2,2,0,2,2,1,1,0.0,1,0.0,884.0,884.0,1,4,1,4,989.0,584.0,0.0,1573.0,0.0,0.0,1.0,0.0,3.0,1.0,3,6.0,6,0.0,-1,5,1935.0,1,1.0,240.0,2,2,2,0.0,0.0,54.0,0.0,120.0,0.0,0,0,2,0.0,7.0,2009.0,8,4
9,3,70.0,8445.0,0,0,3,3,3,0,2,5,2,2,0,6,5.0,7.0,1972.0,2007.0,1,1,6,15,2,0.0,2,2,1,3,2,3,6,656.0,1,0.0,112.0,768.0,1,2,1,4,768.0,0.0,0.0,768.0,1.0,0.0,1.0,0.0,2.0,1.0,2,5.0,6,0.0,-1,5,1988.0,1,2.0,396.0,2,2,2,58.0,0.0,0.0,0.0,0.0,0.0,0,3,2,0.0,3.0,2009.0,8,4
0,3,75.0,7500.0,0,0,3,3,3,0,2,19,1,2,0,2,5.0,5.0,1963.0,1963.0,1,1,6,6,2,0.0,2,2,1,2,2,1,5,824.0,1,0.0,216.0,1040.0,1,1,1,4,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,2,5.0,6,0.0,-1,1,1963.0,3,1.0,308.0,2,2,2,0.0,0.0,220.0,0.0,0.0,0.0,0,3,2,0.0,6.0,2010.0,8,4
